"Time","sensor.euler_x","sensor.euler_y","sensor.euler_z","sensor.linearAccel_x","sensor.linearAccel_y","sensor.linearAccel_z","sensor.vAcc","sensor.hAcc","sensor.sAcc","sensor.headAcc","sensor.lon","sensor.lat","sensor.hMSL","sensor.velN","sensor.velE","sensor.velD","sensor.gSpeed","sensor.headMot","sensor.FL","sensor.FR","sensor.RL"
1659195910000,-3.5231270408,-4.397758789,335.55405029200006,0.06007035512,0.028174569280000002,0.0007858522680251601,18513111.12,26181493.44,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195915000,-3.51944854728,-4.424072609,335.51382812,0.060953699,0.02872041084,0.00085572356,18538588.16,26217523.44,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195920000,-3.5328133869599996,-4.429700088319999,335.405020756,0.06054486876,0.027251213399999995,0.00026164932,18564569.68,26254266.64,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195925000,-3.451091013039999,-4.42526821136,335.586671144,0.06080437116000001,0.029029562119999998,0.00107310577052732,18591051.84,26291718.56,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195930000,-3.400850162559999,-4.01488630304,337.24478392800006,0.056909030040000017,0.02922408732,0.00011374095999999994,18618033.76,26329876.96,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195935000,-4.049893665280001,-2.1984448528000002,342.543728032,0.03401927208,0.021363395440000002,0.0018095983200000004,18645514.24,26368739.6,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195940000,-4.943062286279999,-1.9773797655200005,346.274241936,0.031232602359999997,0.01057017648,0.0010674136799999998,18673490.56,26408304.24,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195945000,-5.569113521599999,-2.2048909188000003,348.1251916440001,0.03479903088,0.0036269184399999994,0.00040622311999999994,18701959.76,26448565.68,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195950000,-5.780949516280001,-2.32708728788,349.17718993600005,0.035517709720000006,0.0010357474799999999,0.00002981835999999999,18727994.1,26485384.3,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195955000,-5.817910213479999,-2.35997663496,349.14329102000005,0.03618987220000001,0.00070130892,0.00037711556,,,,,,,,,,,,,,,
1659195960000,-5.707081565879999,-2.2765482139200004,348.8717346079999,0.03392036300000001,0.0020158058800000002,0.00009553292000000002,,,,,,,,,,,,,,,
1659195965000,-5.552285900200001,-2.3770934485599997,348.15224853600006,0.037015220480000006,0.004183824200000001,0.0007878331199999999,,,,,,,,,,,,,,,
1659195970000,-5.3396113204799995,-2.25842768676,347.69098267199996,0.03552984756,0.006449829399999999,0.0008269529200000001,,,,,,,,,,,,,,,
1659195975000,-5.373843765160001,-2.06675300596,347.153704832,0.032947180959999996,0.0060224762799999994,0.0009345201999999998,21208164.533333335,29992873.866666667,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195980000,-5.24378345488,-1.9866239404399997,346.5300231919999,0.03159382563999999,0.007346554639999999,0.0010672156131018,21208554.96,29993426.8,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195985000,-5.072275886520001,-2.02140080456,346.30479858800004,0.03406870788000001,0.00942913364,0.00115319484,21209455.84,29994700.56,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195990000,-5.046975956080001,-2.0977581692,345.93406738,0.034195473559999995,0.00975928056,0.0008217673599999997,21210827.6,29996640.8,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659195995000,-4.996914978,-2.10794507024,346.1026904279999,0.03450680844000001,0.010012171520000002,0.0006078134,21212670.8,29999247.44,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196000000,-5.088909149039999,-2.2266530228400003,346.20212645999993,0.03515869332,0.0090074978,0.0012020940799999998,21214985.28,30002520.64,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196005000,-5.11002876292,-2.3005280018,346.167789316,0.036608340040000006,0.008807223639999997,0.0008011284399999999,21217771.44,30006460.48,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196010000,-5.1402560996,-2.31689142228,346.065972912,0.036432821559999995,0.00867738256,0.00102199264,21221027.76,30011065.76,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196015000,-5.2100679398,-2.1526397514000006,345.928221436,0.03415177036000001,0.00749469592,0.0009113422400000001,21224755.12,30016336.88,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196020000,-5.1979117202000005,-2.15972857472,345.547548836,0.03517275944,0.007719230920000002,0.0010326315999999998,21228952.56,30022273.68,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196025000,-5.166679039000001,-2.18609223372,345.15934326000007,0.03447175844000001,0.008424209199999998,0.00080485904,21233620,30028874.08,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196030000,-5.097500763039998,-2.23981902124,344.7758837959999,0.03535194652,0.00959479256,0.0013953198800000003,21238757.44,30036139.84,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196035000,-4.9656389997999995,-2.2263848495200005,344.847858888,0.03495213596,0.01098375008,0.0010398564399999998,21244364.56,30044069.12,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196040000,-5.00616975788,-2.29356641768,345.22663696399997,0.035520108,0.01041144732,0.00107002924,21250440.16,30052661.04,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196045000,-5.090184803080001,-2.3145492458000003,345.67573487199996,0.03512443952000001,0.00989598632,0.00128045644,21256984.8,30061916.88,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196050000,-5.24796665192,-2.2405499268799995,345.71260864000004,0.03498428076,0.00793150836,0.00083672024,21263997.68,30071834.64,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
1659196055000,-5.223023261960001,-2.1626565456799995,345.718892824,0.033333043199999995,0.00841045368,0.00070323624,21271478.4,30082413.84,20000,18000000,106508060,456731916,110354,0,0,0,0,0,,,
